Time stamp,Power,avg_temp
1680919380.075887, 4.34, 44.008
1680919380.2762299, 4.34, 44.008
1680919380.4765868, 4.34, 44.008
1680919380.6769834, 4.34, 42.932
1680919380.8773222, 4.328, 43.47
1680919381.0777261, 4.328, 43.47
1680919381.2780714, 4.328, 44.008
1680919381.4784534, 4.328, 44.008
1680919381.678775, 4.328, 44.546
1680919381.8791337, 4.336, 44.008
1680919382.0795002, 4.336, 44.008
1680919382.2798395, 4.336, 44.008
1680919382.480194, 4.336, 44.008
1680919382.6805317, 4.336, 44.008
1680919382.8809438, 4.332, 44.008
1680919383.0812778, 4.332, 44.008
1680919383.2816515, 4.332, 44.008
1680919383.4820652, 4.332, 44.008
1680919383.6827028, 4.332, 43.47
1680919383.8830369, 4.336, 44.008
1680919384.083374, 4.336, 44.008
1680919384.283797, 4.336, 44.008
1680919384.4841912, 4.336, 44.008
1680919384.684587, 4.336, 44.546
1680919384.8849585, 4.366, 44.008
1680919385.0853636, 4.366, 44.008
1680919385.2857373, 4.366, 44.546
1680919385.4861627, 4.366, 44.008
1680919385.68654, 4.366, 44.008
1680919385.8868017, 4.366, 44.008
1680919386.0871336, 4.321, 43.47
1680919386.2875223, 4.321, 44.008
1680919386.487869, 4.321, 44.008
1680919386.6882317, 4.321, 44.008
1680919386.8886127, 4.321, 44.008
1680919387.08896, 4.317, 44.008
1680919387.2893462, 4.317, 44.008
1680919387.4897041, 4.317, 44.008
1680919387.690101, 4.317, 44.008
1680919387.8904576, 4.317, 44.008
1680919388.090909, 4.317, 44.008
1680919388.2912607, 4.317, 44.008
1680919388.4916272, 4.317, 44.008
1680919388.6919682, 4.317, 44.008
1680919388.8923993, 4.317, 44.008
1680919389.092748, 4.317, 44.008
1680919389.2930973, 4.317, 44.008
1680919389.4934568, 4.336, 44.008
1680919389.693804, 4.336, 44.008
1680919389.8942804, 4.336, 44.008
1680919390.094732, 4.336, 44.008
1680919390.2950547, 4.336, 44.008
1680919390.495387, 4.336, 44.546
1680919390.6957543, 4.336, 44.008
1680919390.8960848, 4.336, 44.008
1680919391.0964446, 4.336, 44.008
1680919391.2968116, 4.336, 44.008
1680919391.497194, 4.336, 44.008
1680919391.6975944, 4.336, 44.008
1680919391.8979282, 4.336, 44.546
1680919392.0983675, 4.336, 44.008
1680919392.2988038, 4.336, 44.008
1680919392.4991364, 4.325, 44.008
1680919392.6995347, 4.325, 44.008
1680919392.8999522, 4.359, 44.008
1680919393.1003034, 4.359, 44.546
1680919393.3006687, 4.359, 44.008
1680919393.5010002, 4.359, 44.546
1680919393.7013452, 4.359, 44.546
1680919393.9017255, 4.336, 44.008
1680919394.102087, 4.336, 44.008
1680919394.3026936, 4.336, 45.084
1680919394.503028, 4.336, 44.008
