Time stamp,Power,avg_temp
1680466640.6962569, 4.279, 41.856
1680466640.8965995, 4.279, 42.394
1680466641.0970674, 4.279, 41.856
1680466641.2974157, 4.279, 42.932
1680466641.4977546, 4.279, 41.856
1680466641.698092, 4.279, 42.394
1680466641.898419, 4.279, 42.394
1680466642.09877, 4.252, 42.394
1680466642.2990997, 4.252, 42.394
1680466642.499475, 4.252, 42.932
1680466642.6998088, 4.271, 42.932
1680466642.9002001, 4.271, 42.932
1680466643.1005356, 4.271, 42.932
1680466643.3008716, 4.271, 42.394
1680466643.5012598, 4.271, 42.932
1680466643.7016234, 4.279, 42.394
1680466643.9020019, 4.279, 41.856
1680466644.1023495, 4.279, 41.856
1680466644.3028069, 4.279, 42.932
1680466644.5031488, 4.279, 42.394
1680466644.703531, 4.275, 42.394
1680466644.9039013, 4.275, 42.932
1680466645.1042683, 4.275, 42.394
1680466645.3046758, 4.275, 42.394
1680466645.5050275, 4.275, 42.394
1680466645.7053924, 4.294, 42.394
1680466645.90586, 4.294, 42.394
1680466646.1062083, 4.294, 42.932
1680466646.3065689, 4.294, 42.394
1680466646.5067914, 4.294, 42.932
1680466646.7071335, 4.294, 42.932
1680466646.9074833, 4.294, 42.394
1680466647.1078033, 4.294, 42.932
1680466647.3081927, 4.294, 42.932
1680466647.5085955, 4.294, 42.394
1680466647.7089295, 4.283, 42.394
1680466647.9092815, 4.283, 42.932
1680466648.1096742, 4.283, 42.932
1680466648.3100276, 4.283, 42.932
1680466648.510564, 4.283, 41.856
1680466648.7107506, 4.283, 42.932
1680466648.9113178, 4.283, 42.394
1680466649.1116457, 4.283, 42.932
1680466649.3120248, 4.283, 42.394
1680466649.5124276, 4.283, 41.856
1680466649.7128136, 4.26, 42.932
1680466649.9131567, 4.26, 42.932
1680466650.1135025, 4.26, 42.932
1680466650.313862, 4.26, 42.932
1680466650.514203, 4.26, 42.932
1680466650.7148242, 4.283, 42.932
1680466650.9151468, 4.283, 42.932
1680466651.115482, 4.283, 42.932
1680466651.315844, 4.283, 42.394
1680466651.5161824, 4.283, 42.932
1680466651.7165241, 4.283, 42.932
1680466651.9168599, 4.283, 42.932
1680466652.1172626, 4.283, 42.932
1680466652.3176334, 4.283, 42.932
1680466652.5179784, 4.283, 42.932
1680466652.7183487, 4.283, 42.932
1680466652.9187295, 4.283, 42.932
1680466653.1190598, 4.336, 42.932
1680466653.3193994, 4.336, 42.932
1680466653.519732, 4.336, 42.932
1680466653.7201214, 4.286, 42.932
1680466653.9204838, 4.286, 42.932
1680466654.12091, 4.286, 43.47
1680466654.3213031, 4.286, 42.932
1680466654.5217113, 4.286, 42.932
1680466654.7220619, 4.286, 42.932
1680466654.922412, 4.286, 42.932
1680466655.1228356, 4.286, 42.932
1680466655.32318, 4.286, 42.932
1680466655.5235386, 4.286, 42.932
1680466655.7238877, 4.275, 42.932
1680466655.9242878, 4.275, 42.932
1680466656.1246257, 4.275, 42.932
1680466656.325167, 4.275, 42.932
1680466656.525519, 4.275, 42.932
1680466656.7259312, 4.294, 42.932
1680466656.9263124, 4.294, 42.932
1680466657.126719, 4.294, 42.932
1680466657.3270514, 4.294, 42.932
1680466657.5274973, 4.294, 42.932
1680466657.7278645, 4.29, 42.932
1680466657.9282606, 4.29, 42.932
1680466658.1286674, 4.29, 42.932
1680466658.329039, 4.29, 42.932
1680466658.5296967, 4.29, 42.932
1680466658.7300456, 4.283, 43.47
1680466658.9304724, 4.283, 42.932
1680466659.1308398, 4.283, 42.932
1680466659.3311985, 4.283, 42.932
1680466659.5315495, 4.283, 42.932
1680466659.7319055, 4.29, 42.932
1680466659.9323325, 4.29, 42.932
1680466660.1327708, 4.29, 42.932
1680466660.3331676, 4.29, 43.47
1680466660.5335944, 4.29, 43.47
1680466660.734021, 4.275, 42.932
1680466660.9343736, 4.275, 42.932
1680466661.1347833, 4.275, 43.47
1680466661.3351357, 4.275, 42.932
1680466661.5355172, 4.275, 42.932
1680466661.7358809, 4.283, 43.47
1680466661.9362667, 4.283, 43.47
1680466662.1366065, 4.283, 42.932
1680466662.336946, 4.283, 42.932
1680466662.5373302, 4.283, 43.47
1680466662.7376993, 4.286, 43.47
1680466662.9380555, 4.286, 42.932
1680466663.1384802, 4.286, 42.932
1680466663.3387747, 4.286, 42.932
1680466663.5391085, 4.286, 42.932
1680466663.7394888, 4.283, 42.932
1680466663.939905, 4.283, 42.932
1680466664.1402407, 4.283, 42.932
1680466664.3405914, 4.283, 42.932
1680466664.5409648, 4.283, 43.47
1680466664.7413282, 4.29, 43.47
1680466664.9416862, 4.29, 43.47
1680466665.1420317, 4.29, 42.932
1680466665.342501, 4.29, 43.47
1680466665.542825, 4.29, 42.932
1680466665.743159, 4.29, 43.47
1680466665.9434922, 4.29, 43.47
1680466666.1438496, 4.29, 42.932
1680466666.3441885, 4.29, 42.932
1680466666.5445426, 4.29, 42.932
1680466666.7449007, 4.283, 43.47
1680466666.9452567, 4.283, 42.932
1680466667.145613, 4.283, 43.47
1680466667.3459609, 4.283, 43.47
1680466667.5463188, 4.283, 42.932
1680466667.7467206, 4.286, 43.47
1680466667.9470735, 4.286, 43.47
1680466668.1474578, 4.286, 43.47
1680466668.3478453, 4.286, 43.47
1680466668.5482514, 4.286, 42.932
1680466668.7486026, 4.283, 42.932
1680466668.9489567, 4.283, 43.47
1680466669.1493468, 4.283, 42.932
1680466669.3497133, 4.283, 42.932
1680466669.550083, 4.283, 42.932
1680466669.7505834, 4.283, 42.932
1680466669.950914, 4.283, 43.47
1680466670.1512985, 4.283, 42.932
1680466670.351678, 4.283, 42.932
1680466670.5520709, 4.283, 43.47
1680466670.7524567, 4.29, 42.932
1680466670.9528246, 4.29, 42.932
1680466671.1533754, 4.29, 42.932
1680466671.3537178, 4.29, 43.47
1680466671.5540583, 4.29, 42.932
1680466671.7544014, 4.29, 43.47
1680466671.9547427, 4.29, 42.932
1680466672.1551237, 4.29, 42.932
1680466672.3554692, 4.29, 43.47
1680466672.5558152, 4.29, 42.932
1680466672.7562923, 4.29, 43.47
1680466672.956693, 4.29, 42.932
1680466673.1570306, 4.29, 43.47
1680466673.3573885, 4.29, 43.47
1680466673.5577507, 4.29, 43.47
1680466673.758128, 4.286, 42.932
1680466673.9584885, 4.286, 43.47
1680466674.1587617, 4.286, 43.47
1680466674.3590987, 4.286, 43.47
1680466674.5594306, 4.286, 43.47
1680466674.7597942, 4.29, 43.47
1680466674.9601364, 4.29, 44.008
1680466675.1604688, 4.29, 42.932
1680466675.3609023, 4.29, 43.47
1680466675.5612707, 4.29, 42.932
1680466675.7616234, 4.283, 43.47
1680466675.9620306, 4.283, 43.47
1680466676.1624112, 4.283, 43.47
1680466676.3627694, 4.283, 42.932
1680466676.5631173, 4.283, 42.932
1680466676.7634478, 4.309, 44.008
1680466676.9639297, 4.309, 42.932
1680466677.16429, 4.309, 42.932
1680466677.364649, 4.309, 43.47
1680466677.5650299, 4.309, 42.932
1680466677.765417, 4.309, 43.47
1680466677.9658215, 4.309, 43.47
1680466678.1662436, 4.309, 43.47
1680466678.3666074, 4.309, 43.47
1680466678.5669496, 4.309, 44.008
1680466678.7672787, 4.309, 42.932
1680466678.9676487, 4.275, 43.47
1680466679.1679816, 4.275, 44.008
1680466679.368459, 4.275, 43.47
1680466679.5688384, 4.275, 43.47
1680466679.7691755, 4.294, 43.47
1680466679.969554, 4.294, 44.008
1680466680.169886, 4.294, 43.47
1680466680.3702495, 4.294, 42.932
1680466680.5705867, 4.294, 43.47
1680466680.7709446, 4.283, 43.47
1680466680.9712946, 4.283, 43.47
1680466681.1717076, 4.283, 44.008
1680466681.3723702, 4.283, 43.47
1680466681.572701, 4.283, 43.47
1680466681.7730505, 4.294, 44.008
1680466681.9734254, 4.294, 42.932
1680466682.1738048, 4.294, 42.932
1680466682.3741941, 4.294, 42.932
1680466682.5745823, 4.294, 43.47
1680466682.7749248, 4.286, 43.47
1680466682.9752536, 4.286, 43.47
1680466683.1755962, 4.286, 43.47
